customer_id,segment_name,recency_days,frequency_180d,monetary_180d,r_score,f_score,m_score,sessions_30d,campaign_clicks_30d,ticket_count_90d,return_rate_180d,avg_discount_pct_180d,category_diversity_180d,manual_priority_bucket
CUST01802,Mixed Watchlist,139,2.0,1118.6599999999999,2,4,3,3,0,0.0,0.0,0.23500000000000001,2.0,high
CUST01803,Dormant At-Risk,104,2.0,1100.8600000000001,2,4,3,1,0,0.0,0.0,0.38,2.0,high
CUST01804,Mixed Watchlist,177,1.0,578.62,1,3,2,4,0,0.0,0.0,0.39,1.0,high
CUST01805,Growth Potential,37,1.0,433.16,4,3,2,0,1,0.0,0.0,0.3,1.0,high
CUST01806,Discount-Sensitive,50,1.0,411.72,3,3,2,8,2,0.0,0.0,0.43,1.0,medium
CUST01807,Service Recovery,74,2.0,1672.74,3,4,4,3,1,0.0,0.5,0.28,2.0,medium
CUST01808,Mixed Watchlist,17,1.0,234.39,5,3,1,5,0,0.0,0.0,0.44,1.0,low
CUST01809,Loyal Core,45,2.0,2554.61,4,4,5,2,1,0.0,0.5,0.17500000000000002,2.0,medium
CUST01810,Growth Potential,28,1.0,381.71,4,3,2,8,2,0.0,0.0,0.24,1.0,low
CUST01811,Mixed Watchlist,69,4.0,3016.58,3,5,5,7,2,1.0,0.0,0.31,3.0,medium
CUST01812,Champions,25,3.0,2134.42,4,5,5,16,0,0.0,0.0,0.21,3.0,low
CUST01813,Loyal Core,22,3.0,2171.56,4,5,5,5,3,1.0,0.3333333333333333,0.4266666666666667,3.0,medium
CUST01814,Service Recovery,43,1.0,579.84,4,3,2,6,0,1.0,0.0,0.24,1.0,medium
CUST01815,Loyal Core,4,1.0,762.94,5,3,3,4,0,0.0,0.0,0.27,1.0,low
CUST01816,Dormant At-Risk,189,0.0,0.0,1,1,1,2,0,0.0,0.0,0.0,0.0,high
CUST01817,Mixed Watchlist,147,1.0,429.19,2,3,2,6,0,0.0,0.0,0.29,1.0,high
CUST01818,Dormant At-Risk,168,1.0,403.61,1,3,2,1,0,0.0,0.0,0.26,1.0,high
CUST01819,Service Recovery,82,2.0,1750.5700000000002,3,4,4,2,0,1.0,0.5,0.145,2.0,high
CUST01820,Champions,6,3.0,2242.0,5,5,5,7,0,0.0,0.0,0.3666666666666667,2.0,low
CUST01821,Champions,41,3.0,2654.29,4,5,5,2,0,0.0,0.0,0.18999999999999997,3.0,medium
CUST01822,Mixed Watchlist,50,2.0,2116.75,3,4,5,1,0,1.0,0.0,0.255,2.0,medium
CUST01823,Loyal Core,32,1.0,1142.69,4,3,3,6,0,0.0,0.0,0.27,1.0,low
CUST01824,Mixed Watchlist,201,0.0,0.0,1,1,1,4,1,0.0,0.0,0.0,0.0,high
CUST01825,Growth Potential,16,1.0,561.93,5,3,2,14,1,1.0,0.0,0.35,1.0,medium
CUST01826,Mixed Watchlist,57,3.0,1929.3,3,5,5,0,0,0.0,0.0,0.29,3.0,medium
CUST01827,Champions,5,2.0,1217.56,5,4,4,8,0,0.0,0.0,0.215,2.0,low
CUST01828,Mixed Watchlist,122,3.0,1876.83,2,5,4,5,3,0.0,0.0,0.2866666666666667,3.0,high
CUST01829,Mixed Watchlist,101,3.0,2668.19,2,5,5,4,0,0.0,0.0,0.22,2.0,high
CUST01830,Service Recovery,27,1.0,258.18,4,3,1,2,0,1.0,0.0,0.43,1.0,medium
CUST01831,Growth Potential,11,1.0,448.22,5,3,2,13,0,1.0,0.0,0.21,1.0,medium
CUST01832,Mixed Watchlist,95,3.0,2313.58,2,5,5,3,0,0.0,0.0,0.27999999999999997,2.0,high
CUST01833,Champions,27,4.0,2563.66,4,5,5,1,3,0.0,0.0,0.2425,2.0,low
CUST01834,Loyal Core,2,1.0,715.74,5,3,3,5,2,0.0,0.0,0.39,1.0,low
CUST01835,Mixed Watchlist,132,1.0,710.25,2,3,3,15,2,0.0,0.0,0.28,1.0,high
CUST01836,Mixed Watchlist,125,2.0,1392.01,2,4,4,12,1,0.0,0.0,0.33999999999999997,2.0,high
CUST01837,Mixed Watchlist,76,1.0,441.28,3,3,2,5,0,0.0,0.0,0.47,1.0,high
CUST01838,Mixed Watchlist,64,2.0,775.96,3,4,3,7,0,0.0,0.0,0.28500000000000003,2.0,medium
CUST01839,Champions,0,3.0,1378.5,5,5,4,15,3,0.0,0.0,0.3766666666666667,3.0,low
CUST01840,Mixed Watchlist,101,1.0,333.12,2,3,1,5,0,0.0,0.0,0.45,1.0,high
CUST01841,Champions,14,4.0,2919.05,5,5,5,17,0,0.0,0.0,0.2575,4.0,low
CUST01842,Dormant At-Risk,161,1.0,1332.91,1,3,4,0,1,0.0,0.0,0.32,1.0,high
CUST01843,Loyal Core,25,1.0,2211.51,4,3,5,8,0,0.0,0.0,0.0,1.0,low
CUST01844,Mixed Watchlist,125,2.0,1933.86,2,4,5,8,0,0.0,0.0,0.20500000000000002,2.0,high
CUST01845,Mixed Watchlist,164,1.0,545.67,1,3,2,3,0,0.0,0.0,0.33,1.0,high
CUST01846,Mixed Watchlist,76,1.0,537.7,3,3,2,5,0,0.0,0.0,0.29,1.0,high
CUST01847,Loyal Core,16,1.0,1293.93,5,3,4,2,0,0.0,0.0,0.15,1.0,low
CUST01848,Champions,1,2.0,2164.85,5,4,5,10,0,0.0,0.0,0.28500000000000003,2.0,low
CUST01849,Mixed Watchlist,34,1.0,385.85,4,3,2,3,0,0.0,0.0,0.36,1.0,low
CUST01850,Mixed Watchlist,28,1.0,510.71,4,3,2,5,0,0.0,0.0,0.21,1.0,low
CUST01851,Dormant At-Risk,355,0.0,0.0,1,1,1,2,1,0.0,0.0,0.0,0.0,high
CUST01852,Service Recovery,48,1.0,572.93,3,3,2,2,3,1.0,0.0,0.18,1.0,medium
CUST01853,Dormant At-Risk,153,1.0,430.99,1,3,2,0,0,0.0,0.0,0.63,1.0,high
CUST01854,Mixed Watchlist,150,2.0,1301.87,1,4,4,5,0,0.0,0.0,0.42000000000000004,2.0,high
CUST01855,Service Recovery,72,2.0,2034.5300000000002,3,4,5,11,2,1.0,0.0,0.295,2.0,medium
CUST01856,Dormant At-Risk,211,0.0,0.0,1,1,1,0,0,0.0,0.0,0.0,0.0,high
CUST01857,Mixed Watchlist,74,1.0,257.75,3,3,1,1,0,0.0,0.0,0.57,1.0,high
CUST01858,Growth Potential,20,1.0,522.62,5,3,2,9,1,1.0,0.0,0.2,1.0,medium
CUST01859,Champions,15,2.0,1262.4,5,4,4,12,5,0.0,0.0,0.22499999999999998,2.0,low
CUST01860,Loyal Core,1,2.0,914.9300000000001,5,4,3,9,0,2.0,0.5,0.135,2.0,medium
CUST01861,Champions,1,2.0,2185.49,5,4,5,4,2,0.0,0.0,0.33,2.0,low
CUST01862,Champions,9,3.0,3486.8,5,5,5,4,1,0.0,0.0,0.06,2.0,low
CUST01863,Mixed Watchlist,188,0.0,0.0,1,1,1,4,0,0.0,0.0,0.0,0.0,high
CUST01864,Mixed Watchlist,221,0.0,0.0,1,1,1,3,0,0.0,0.0,0.0,0.0,high
CUST01865,Mixed Watchlist,60,2.0,1418.31,3,4,4,4,1,1.0,0.0,0.175,2.0,medium
CUST01866,Service Recovery,70,1.0,510.52,3,3,2,16,0,1.0,0.0,0.27,1.0,medium
CUST01867,Mixed Watchlist,11,1.0,663.94,5,3,2,2,0,0.0,0.0,0.19,1.0,low
CUST01868,Mixed Watchlist,80,2.0,1267.91,3,4,4,4,1,0.0,0.0,0.26,2.0,high
CUST01869,Mixed Watchlist,52,3.0,1551.23,3,5,4,13,0,0.0,0.0,0.5,2.0,medium
CUST01870,Mixed Watchlist,91,2.0,1401.02,2,4,4,9,1,0.0,0.0,0.3,1.0,high
CUST01871,Dormant At-Risk,100,1.0,1448.69,2,3,4,1,0,0.0,0.0,0.06,1.0,high
CUST01872,Loyal Core,41,1.0,817.34,4,3,3,4,0,1.0,0.0,0.05,1.0,medium
CUST01873,Champions,9,2.0,1277.58,5,4,4,5,1,0.0,0.0,0.255,1.0,low
CUST01874,Mixed Watchlist,31,1.0,663.19,4,3,2,1,0,0.0,0.0,0.11,1.0,high
CUST01875,Mixed Watchlist,74,1.0,296.55,3,3,1,0,0,0.0,0.0,0.36,1.0,high
CUST01876,Dormant At-Risk,143,1.0,1038.71,2,3,3,1,0,0.0,0.0,0.2,1.0,high
CUST01877,Loyal Core,45,2.0,2170.9700000000003,4,4,5,1,0,1.0,0.5,0.385,2.0,medium
CUST01878,Mixed Watchlist,22,1.0,314.15,4,3,1,4,0,0.0,0.0,0.55,1.0,low
CUST01879,Loyal Core,24,1.0,709.74,4,3,3,5,2,1.0,1.0,0.14,1.0,medium
CUST01880,Mixed Watchlist,231,0.0,0.0,1,1,1,3,0,0.0,0.0,0.0,0.0,high
CUST01881,Loyal Core,8,2.0,1058.59,5,4,3,0,0,1.0,0.0,0.23500000000000001,2.0,medium
CUST01882,Dormant At-Risk,219,0.0,0.0,1,1,1,0,0,0.0,0.0,0.0,0.0,high
CUST01883,Loyal Core,5,2.0,1461.71,5,4,4,2,0,1.0,0.5,0.3,2.0,medium
CUST01884,Dormant At-Risk,234,0.0,0.0,1,1,1,2,0,0.0,0.0,0.0,0.0,high
CUST01885,Champions,6,3.0,2419.99,5,5,5,9,2,0.0,0.0,0.37333333333333335,3.0,low
CUST01886,Mixed Watchlist,78,1.0,309.36,3,3,1,6,0,0.0,0.0,0.15,1.0,high
CUST01887,Discount-Sensitive,126,2.0,358.26,2,4,1,1,1,0.0,0.0,0.565,2.0,high
CUST01888,Growth Potential,27,3.0,626.1,4,5,2,3,1,0.0,0.0,0.48666666666666664,2.0,low
CUST01889,Mixed Watchlist,71,2.0,1553.42,3,4,4,5,0,0.0,0.0,0.315,1.0,medium
CUST01890,Dormant At-Risk,226,0.0,0.0,1,1,1,1,3,0.0,0.0,0.0,0.0,high
CUST01891,Dormant At-Risk,217,0.0,0.0,1,1,1,0,0,0.0,0.0,0.0,0.0,high
CUST01892,Growth Potential,39,1.0,547.55,4,3,2,5,1,0.0,0.0,0.43,1.0,medium
CUST01893,Mixed Watchlist,50,1.0,1501.3,3,3,4,2,1,0.0,0.0,0.31,1.0,medium
CUST01894,Dormant At-Risk,195,0.0,0.0,1,1,1,2,2,0.0,0.0,0.0,0.0,high
CUST01895,Mixed Watchlist,329,0.0,0.0,1,1,1,7,3,0.0,0.0,0.0,0.0,high
CUST01896,Discount-Sensitive,70,1.0,177.86,3,3,1,10,2,0.0,0.0,0.53,1.0,medium
CUST01897,Champions,28,2.0,1482.8200000000002,4,4,4,7,0,0.0,0.0,0.16999999999999998,2.0,low
CUST01898,Dormant At-Risk,218,0.0,0.0,1,1,1,1,0,0.0,0.0,0.0,0.0,high
CUST01899,Service Recovery,53,2.0,1576.16,3,4,4,2,0,1.0,0.0,0.435,1.0,medium
CUST01900,Mixed Watchlist,75,3.0,1920.7400000000002,3,5,5,9,2,0.0,0.0,0.24666666666666667,2.0,medium
CUST01901,Mixed Watchlist,163,1.0,736.42,1,3,3,6,2,0.0,0.0,0.07,1.0,high
CUST01902,Mixed Watchlist,53,2.0,549.9300000000001,3,4,2,1,0,0.0,0.0,0.48,2.0,medium
CUST01903,Champions,20,2.0,1434.04,5,4,4,8,0,0.0,0.0,0.235,2.0,low
CUST01904,Loyal Core,39,3.0,2969.4300000000003,4,5,5,4,0,1.0,0.3333333333333333,0.2733333333333334,3.0,medium
CUST01905,Champions,2,3.0,2083.6400000000003,5,5,5,6,3,1.0,0.0,0.15333333333333335,2.0,medium
CUST01906,Mixed Watchlist,81,1.0,555.37,3,3,2,3,0,0.0,0.0,0.5,1.0,high
CUST01907,Champions,32,2.0,1249.44,4,4,4,3,1,0.0,0.0,0.155,1.0,low
CUST01908,Dormant At-Risk,216,0.0,0.0,1,1,1,1,0,0.0,0.0,0.0,0.0,high
CUST01909,Loyal Core,37,1.0,825.7,4,3,3,13,0,0.0,0.0,0.07,1.0,medium
CUST01910,Dormant At-Risk,130,1.0,554.5,2,3,2,1,0,0.0,0.0,0.28,1.0,high
CUST01911,Champions,40,3.0,2463.55,4,5,5,4,0,1.0,0.0,0.17,3.0,medium
CUST01912,Loyal Core,43,2.0,1106.5,4,4,3,13,0,0.0,0.0,0.345,2.0,medium
CUST01913,Mixed Watchlist,78,1.0,422.52,3,3,2,2,0,0.0,0.0,0.44,1.0,high
CUST01914,Mixed Watchlist,83,2.0,2531.95,3,4,5,7,0,0.0,0.0,0.31000000000000005,2.0,high
CUST01915,Dormant At-Risk,273,0.0,0.0,1,1,1,1,0,0.0,0.0,0.0,0.0,high
CUST01916,Loyal Core,10,2.0,934.02,5,4,3,3,1,0.0,0.0,0.29000000000000004,1.0,low
CUST01917,Dormant At-Risk,196,0.0,0.0,1,1,1,2,0,0.0,0.0,0.0,0.0,high
CUST01918,Dormant At-Risk,170,1.0,1508.27,1,3,4,1,1,0.0,0.0,0.22,1.0,high
CUST01919,Growth Potential,40,1.0,328.12,4,3,1,10,0,0.0,0.0,0.55,1.0,medium
CUST01920,Dormant At-Risk,215,0.0,0.0,1,1,1,1,0,0.0,0.0,0.0,0.0,high
CUST01921,Mixed Watchlist,75,1.0,1096.7,3,3,3,9,0,0.0,0.0,0.13,1.0,medium
CUST01922,Loyal Core,30,1.0,1747.45,4,3,4,10,1,0.0,0.0,0.15,1.0,low
CUST01923,Mixed Watchlist,146,1.0,493.47,2,3,2,9,2,0.0,0.0,0.27,1.0,high
CUST01924,Mixed Watchlist,61,1.0,371.86,3,3,1,13,0,0.0,0.0,0.25,1.0,medium
CUST01925,Growth Potential,12,1.0,448.97,5,3,2,12,2,0.0,0.0,0.34,1.0,low
CUST01926,Mixed Watchlist,130,1.0,449.37,2,3,2,5,0,0.0,0.0,0.32,1.0,high
CUST01927,Dormant At-Risk,163,1.0,1254.25,1,3,4,1,1,0.0,0.0,0.37,1.0,high
CUST01928,Growth Potential,6,1.0,462.37,5,3,2,14,3,0.0,0.0,0.25,1.0,low
CUST01929,Mixed Watchlist,163,1.0,412.99,1,3,2,5,0,0.0,0.0,0.24,1.0,high
CUST01930,Loyal Core,19,2.0,1131.9099999999999,5,4,3,2,0,0.0,0.0,0.21,2.0,low
CUST01931,Loyal Core,10,2.0,975.78,5,4,3,11,0,0.0,0.0,0.32,2.0,low
CUST01932,Loyal Core,12,1.0,1359.13,5,3,4,11,2,0.0,0.0,0.33,1.0,low
CUST01933,Growth Potential,39,1.0,457.58,4,3,2,6,2,0.0,0.0,0.1,1.0,medium
CUST01934,Growth Potential,33,1.0,585.58,4,3,2,8,0,0.0,0.0,0.28,1.0,low
CUST01935,Mixed Watchlist,52,1.0,308.98,3,3,1,8,1,0.0,0.0,0.33,1.0,medium
CUST01936,Growth Potential,34,1.0,300.34,4,3,1,8,2,0.0,0.0,0.3,1.0,low
CUST01937,Mixed Watchlist,120,1.0,383.33,2,3,2,3,0,0.0,0.0,0.19,1.0,high
CUST01938,Loyal Core,45,3.0,1299.72,4,5,4,4,0,0.0,0.3333333333333333,0.25,3.0,medium
CUST01939,Champions,34,4.0,3249.84,4,5,5,13,0,0.0,0.0,0.1975,2.0,low
CUST01940,Champions,8,2.0,1355.74,5,4,4,12,1,0.0,0.0,0.175,2.0,low
CUST01941,Service Recovery,47,4.0,2815.2000000000003,3,5,5,11,0,1.0,0.25,0.2775,3.0,medium
CUST01942,Mixed Watchlist,249,0.0,0.0,1,1,1,4,2,0.0,0.0,0.0,0.0,high
CUST01943,Mixed Watchlist,52,3.0,3506.41,3,5,5,10,0,0.0,0.0,0.18333333333333335,3.0,medium
CUST01944,Mixed Watchlist,13,1.0,451.76,5,3,2,6,0,0.0,0.0,0.12,1.0,low
CUST01945,Dormant At-Risk,118,1.0,554.68,2,3,2,0,0,0.0,0.0,0.29,1.0,high
CUST01946,Mixed Watchlist,118,1.0,590.95,2,3,2,4,2,0.0,0.0,0.02,1.0,high
CUST01947,Mixed Watchlist,123,2.0,806.74,2,4,3,6,1,0.0,0.0,0.255,2.0,high
CUST01948,Mixed Watchlist,170,1.0,802.25,1,3,3,3,0,0.0,0.0,0.43,1.0,high
CUST01949,Mixed Watchlist,136,1.0,1097.78,2,3,3,9,0,0.0,0.0,0.23,1.0,high
CUST01950,Dormant At-Risk,136,1.0,670.55,2,3,2,2,0,0.0,0.0,0.34,1.0,high
CUST01951,Dormant At-Risk,125,1.0,599.47,2,3,2,2,0,0.0,0.0,0.36,1.0,high
CUST01952,Mixed Watchlist,313,0.0,0.0,1,1,1,3,0,0.0,0.0,0.0,0.0,high
CUST01953,Dormant At-Risk,176,1.0,886.28,1,3,3,0,0,0.0,0.0,0.34,1.0,high
CUST01954,Mixed Watchlist,50,2.0,1200.01,3,4,4,2,0,0.0,0.0,0.29000000000000004,2.0,medium
CUST01955,Champions,25,4.0,1750.78,4,5,4,11,4,1.0,0.0,0.365,4.0,medium
CUST01956,Mixed Watchlist,78,1.0,301.98,3,3,1,5,1,0.0,0.0,0.28,1.0,high
CUST01957,Mixed Watchlist,210,0.0,0.0,1,1,1,3,0,0.0,0.0,0.0,0.0,high
CUST01958,Mixed Watchlist,113,1.0,436.01,2,3,2,5,0,0.0,0.0,0.49,1.0,high
CUST01959,Mixed Watchlist,9,1.0,676.52,5,3,2,4,0,0.0,0.0,0.24,1.0,low
CUST01960,Loyal Core,25,1.0,1173.93,4,3,3,4,0,0.0,0.0,0.13,1.0,low
CUST01961,Mixed Watchlist,79,1.0,1265.7,3,3,4,1,1,0.0,0.0,0.25,1.0,high
CUST01962,Dormant At-Risk,142,2.0,1458.09,2,4,4,2,0,0.0,0.0,0.21,2.0,high
CUST01963,Mixed Watchlist,113,1.0,827.54,2,3,3,6,0,0.0,0.0,0.23,1.0,high
CUST01964,Loyal Core,15,1.0,848.15,5,3,3,4,0,0.0,0.0,0.43,1.0,low
CUST01965,Mixed Watchlist,196,0.0,0.0,1,1,1,3,1,0.0,0.0,0.0,0.0,high
CUST01966,Mixed Watchlist,49,1.0,990.76,3,3,3,9,0,0.0,0.0,0.23,1.0,medium
CUST01967,Loyal Core,28,2.0,874.98,4,4,3,12,0,1.0,0.0,0.19,2.0,medium
CUST01968,Service Recovery,59,1.0,1323.58,3,3,4,2,1,1.0,1.0,0.19,1.0,medium
CUST01969,Mixed Watchlist,80,2.0,1641.0,3,4,4,3,0,1.0,0.0,0.27,2.0,high
CUST01970,Mixed Watchlist,84,2.0,1351.58,3,4,4,14,2,0.0,0.0,0.12,1.0,high
CUST01971,Loyal Core,10,2.0,2559.3999999999996,5,4,5,12,1,1.0,0.5,0.28500000000000003,2.0,medium
CUST01972,Loyal Core,4,5.0,2355.5,5,5,5,15,0,0.0,0.2,0.282,3.0,low
CUST01973,Mixed Watchlist,89,1.0,1195.4,2,3,4,18,2,0.0,0.0,0.17,1.0,high
CUST01974,Mixed Watchlist,54,1.0,535.27,3,3,2,9,0,1.0,0.0,0.25,1.0,medium
CUST01975,Mixed Watchlist,57,1.0,970.02,3,3,3,9,0,0.0,0.0,0.31,1.0,medium
CUST01976,Service Recovery,100,4.0,3483.16,2,5,5,15,1,1.0,0.25,0.1525,3.0,high
CUST01977,Service Recovery,68,2.0,1844.12,3,4,4,8,0,1.0,0.0,0.28,2.0,medium
CUST01978,Dormant At-Risk,156,1.0,549.68,1,3,2,2,1,0.0,0.0,0.39,1.0,high
CUST01979,Mixed Watchlist,61,1.0,669.46,3,3,2,13,0,0.0,0.0,0.29,1.0,medium
CUST01980,Champions,1,2.0,1535.81,5,4,4,10,2,0.0,0.0,0.24,2.0,low
CUST01981,Discount-Sensitive,84,1.0,1480.4,3,3,4,13,2,0.0,0.0,0.48,1.0,high
CUST01982,Champions,36,2.0,1678.1,4,4,4,5,0,1.0,0.0,0.235,2.0,medium
CUST01983,Mixed Watchlist,67,1.0,247.47,3,3,1,13,1,0.0,0.0,0.25,1.0,medium
CUST01984,Loyal Core,21,6.0,3972.7,4,5,5,8,2,2.0,0.0,0.36000000000000004,4.0,medium
CUST01985,Mixed Watchlist,75,1.0,1983.49,3,3,5,12,0,0.0,0.0,0.07,1.0,medium
CUST01986,Loyal Core,5,3.0,2851.9700000000003,5,5,5,17,1,0.0,0.3333333333333333,0.23666666666666666,3.0,low
CUST01987,Mixed Watchlist,127,1.0,299.78,2,3,1,4,0,0.0,0.0,0.47,1.0,high
CUST01988,Mixed Watchlist,52,1.0,824.71,3,3,3,2,0,0.0,0.0,0.24,1.0,medium
CUST01989,Mixed Watchlist,70,1.0,402.97,3,3,2,0,0,0.0,0.0,0.27,1.0,high
CUST01990,Mixed Watchlist,59,4.0,3877.7699999999995,3,5,5,11,1,0.0,0.0,0.22499999999999998,3.0,medium
CUST01991,Service Recovery,65,2.0,1375.81,3,4,4,8,0,1.0,0.5,0.14,1.0,medium
CUST01992,Discount-Sensitive,50,1.0,1412.07,3,3,4,7,1,0.0,0.0,0.38,1.0,medium
CUST01993,Champions,23,4.0,2199.04,4,5,5,0,0,1.0,0.0,0.365,4.0,medium
CUST01994,Mixed Watchlist,83,1.0,716.99,3,3,3,0,0,0.0,0.0,0.25,1.0,high
CUST01995,Dormant At-Risk,144,1.0,680.4,2,3,2,2,0,0.0,0.0,0.28,1.0,high
CUST01996,Dormant At-Risk,206,0.0,0.0,1,1,1,2,1,0.0,0.0,0.0,0.0,high
CUST01997,Loyal Core,23,1.0,914.23,4,3,3,9,2,0.0,0.0,0.38,1.0,low
CUST01998,Champions,6,3.0,2894.07,5,5,5,13,0,1.0,0.0,0.13,2.0,medium
CUST01999,Mixed Watchlist,70,2.0,762.25,3,4,3,4,1,0.0,0.0,0.33999999999999997,1.0,medium
CUST02000,Mixed Watchlist,96,1.0,659.61,2,3,2,11,0,0.0,0.0,0.23,1.0,high
CUST02001,Growth Potential,5,1.0,519.52,5,3,2,12,1,0.0,0.0,0.23,1.0,low
CUST02002,Champions,27,2.0,1975.52,4,4,5,7,2,0.0,0.0,0.35,1.0,low
CUST02003,Mixed Watchlist,169,1.0,225.92,1,3,1,3,0,0.0,0.0,0.51,1.0,high
CUST02004,Loyal Core,1,1.0,1164.15,5,3,3,6,1,0.0,0.0,0.14,1.0,low
CUST02005,Growth Potential,7,2.0,660.44,5,4,2,6,2,0.0,0.0,0.235,2.0,low
CUST02006,Dormant At-Risk,99,1.0,1872.67,2,3,4,2,0,0.0,0.0,0.23,1.0,high
CUST02007,Mixed Watchlist,152,2.0,1436.8899999999999,1,4,4,5,1,0.0,0.0,0.125,2.0,high
CUST02008,Mixed Watchlist,228,0.0,0.0,1,1,1,3,0,0.0,0.0,0.0,0.0,high
CUST02009,Loyal Core,31,2.0,2246.02,4,4,5,1,0,1.0,0.5,0.32,2.0,medium
CUST02010,Mixed Watchlist,97,2.0,3814.95,2,4,5,6,3,0.0,0.0,0.185,2.0,high
CUST02011,Dormant At-Risk,130,1.0,1055.41,2,3,3,2,0,0.0,0.0,0.26,1.0,high
CUST02012,Service Recovery,4,1.0,397.31,5,3,2,7,0,1.0,0.0,0.37,1.0,medium
CUST02013,Growth Potential,19,1.0,496.68,5,3,2,7,1,0.0,0.0,0.23,1.0,low
CUST02014,Mixed Watchlist,39,1.0,585.15,4,3,2,0,0,0.0,0.0,0.33,1.0,high
CUST02015,Mixed Watchlist,212,0.0,0.0,1,1,1,4,0,0.0,0.0,0.0,0.0,high
CUST02016,Growth Potential,15,1.0,359.18,5,3,1,17,1,0.0,0.0,0.07,1.0,low
CUST02017,Discount-Sensitive,77,1.0,260.56,3,3,1,12,2,0.0,0.0,0.4,1.0,high
CUST02018,Loyal Core,46,1.0,873.21,4,3,3,17,1,1.0,0.0,0.36,1.0,medium
CUST02019,Service Recovery,55,3.0,1976.35,3,5,5,7,0,1.0,0.3333333333333333,0.17333333333333334,2.0,medium
CUST02020,Loyal Core,30,1.0,1155.61,4,3,3,8,0,0.0,0.0,0.19,1.0,low
CUST02021,Loyal Core,9,4.0,3437.71,5,5,5,12,0,1.0,0.25,0.2925,2.0,medium
CUST02022,Service Recovery,44,1.0,329.75,4,3,1,1,0,1.0,0.0,0.44,1.0,high
CUST02023,Loyal Core,44,1.0,888.97,4,3,3,7,0,0.0,0.0,0.3,1.0,medium
CUST02024,Champions,1,5.0,2985.73,5,5,5,17,3,0.0,0.0,0.186,3.0,low
CUST02025,Champions,44,3.0,2973.5,4,5,5,3,1,0.0,0.0,0.21666666666666667,2.0,medium
CUST02026,Champions,34,3.0,3035.7400000000002,4,5,5,2,1,0.0,0.0,0.26666666666666666,1.0,low
CUST02027,Champions,12,2.0,2518.34,5,4,5,7,1,0.0,0.0,0.255,2.0,low
CUST02028,Mixed Watchlist,127,1.0,701.75,2,3,3,3,0,0.0,0.0,0.07,1.0,high
CUST02029,Mixed Watchlist,80,2.0,1154.39,3,4,3,0,2,1.0,0.0,0.255,2.0,high
CUST02030,Champions,7,3.0,1750.15,5,5,4,18,2,0.0,0.0,0.3333333333333333,2.0,low
CUST02031,Dormant At-Risk,167,2.0,734.56,1,4,3,2,0,0.0,0.0,0.39,2.0,high
CUST02032,Dormant At-Risk,342,0.0,0.0,1,1,1,2,0,0.0,0.0,0.0,0.0,high
CUST02033,Mixed Watchlist,112,1.0,450.77,2,3,2,9,1,0.0,0.0,0.22,1.0,high
CUST02034,Growth Potential,13,1.0,568.26,5,3,2,9,0,0.0,0.0,0.3,1.0,low
CUST02035,Dormant At-Risk,93,3.0,2201.39,2,5,5,0,1,0.0,0.0,0.22,2.0,high
CUST02036,Champions,38,2.0,1639.42,4,4,4,6,0,0.0,0.0,0.275,2.0,medium
CUST02037,Growth Potential,1,1.0,405.47,5,3,2,3,1,1.0,1.0,0.19,1.0,medium
CUST02038,Mixed Watchlist,262,0.0,0.0,1,1,1,3,1,0.0,0.0,0.0,0.0,high
CUST02039,Dormant At-Risk,160,2.0,1167.28,1,4,3,0,0,0.0,0.0,0.38,2.0,high
CUST02040,Growth Potential,1,1.0,686.12,5,3,2,14,2,0.0,0.0,0.28,1.0,low
CUST02041,Loyal Core,15,2.0,3415.75,5,4,5,7,1,1.0,0.5,0.21000000000000002,2.0,medium
CUST02042,Discount-Sensitive,68,4.0,2102.49,3,5,5,6,1,1.0,0.0,0.35,3.0,medium
CUST02043,Growth Potential,10,1.0,429.28,5,3,2,6,1,0.0,0.0,0.42,1.0,low
CUST02044,Champions,0,2.0,2285.2200000000003,5,4,5,14,0,0.0,0.0,0.285,2.0,low
CUST02045,Discount-Sensitive,92,1.0,626.4,2,3,2,5,3,0.0,0.0,0.48,1.0,high
CUST02046,Mixed Watchlist,282,0.0,0.0,1,1,1,6,2,0.0,0.0,0.0,0.0,high
CUST02047,Mixed Watchlist,61,5.0,4826.18,3,5,5,1,0,0.0,0.0,0.22400000000000003,2.0,medium
CUST02048,Dormant At-Risk,187,0.0,0.0,1,1,1,0,0,0.0,0.0,0.0,0.0,high
CUST02049,Mixed Watchlist,81,3.0,2043.23,3,5,5,6,1,0.0,0.0,0.2333333333333333,2.0,high
CUST02050,Loyal Core,15,2.0,985.3000000000001,5,4,3,4,2,1.0,0.0,0.425,1.0,medium
CUST02051,Service Recovery,85,2.0,2426.54,3,4,5,0,0,1.0,0.0,0.18,1.0,high
CUST02052,Mixed Watchlist,55,2.0,2935.75,3,4,5,2,0,0.0,0.0,0.125,1.0,medium
CUST02053,Mixed Watchlist,61,2.0,1075.67,3,4,3,0,0,0.0,0.0,0.375,2.0,medium
CUST02054,Loyal Core,29,1.0,818.75,4,3,3,9,0,0.0,0.0,0.33,1.0,low
CUST02055,Mixed Watchlist,73,4.0,2614.46,3,5,5,1,0,0.0,0.0,0.2125,3.0,medium
CUST02056,Dormant At-Risk,195,0.0,0.0,1,1,1,2,1,0.0,0.0,0.0,0.0,high
CUST02057,Loyal Core,3,1.0,1572.37,5,3,4,10,0,0.0,0.0,0.25,1.0,low
